comp_id,begin,end,amort,curr_assets,curr_liab,extra_exp,extra_inc,extra_profit_loss,fixed_assets,inc_bef_tax,intang_assets,inventories,liq_assets,material_exp,personnel_exp,profit_loss_year,sales,share_eq,subscribed_cap,tang_assets,balsheet_flag,balsheet_length,balsheet_notfullyear,year,founded_year,exit_year,ceo_count,foreign,female,birth_year,inoffice_days,gender,origin,nace_main,ind2,ind,urban_m,region_m,founded_date,exit_date,status_alive,ln_sales,sales_mil,sales_mil_log,d1_sales_mil_log,age,new,flag_low_d1_sales_mil_log,flag_high_d1_sales_mil_log,d1_sales_mil_log_mod,cagr_sales,fast_growth,ind2_cat,age2,foreign_management,gender_m,m_region_loc,flag_asset_problem,total_assets_bs,extra_exp_pl,extra_inc_pl,extra_profit_loss_pl,inc_bef_tax_pl,inventories_pl,material_exp_pl,profit_loss_year_pl,personnel_exp_pl,intang_assets_bs,curr_liab_bs,fixed_assets_bs,liq_assets_bs,curr_assets_bs,share_eq_bs,subscribed_cap_bs,tang_assets_bs,extra_exp_pl_flag_high,extra_inc_pl_flag_high,inventories_pl_flag_high,material_exp_pl_flag_high,personnel_exp_pl_flag_high,curr_liab_bs_flag_high,liq_assets_bs_flag_high,subscribed_cap_bs_flag_high,extra_exp_pl_flag_error,extra_inc_pl_flag_error,inventories_pl_flag_error,material_exp_pl_flag_error,personnel_exp_pl_flag_error,curr_liab_bs_flag_error,liq_assets_bs_flag_error,extra_profit_loss_pl_flag_low,inc_bef_tax_pl_flag_low,profit_loss_year_pl_flag_low,share_eq_bs_flag_low,extra_profit_loss_pl_flag_high,inc_bef_tax_pl_flag_high,profit_loss_year_pl_flag_high,share_eq_bs_flag_high,extra_profit_loss_pl_flag_zero,inc_bef_tax_pl_flag_zero,profit_loss_year_pl_flag_zero,share_eq_bs_flag_zero,extra_profit_loss_pl_quad,inc_bef_tax_pl_quad,profit_loss_year_pl_quad,share_eq_bs_quad,ceo_age,flag_low_ceo_age,flag_high_ceo_age,flag_miss_ceo_age,ceo_young,labor_avg_mod,flag_miss_labor_avg,fast_growth_f
499794816,2012-01-01,2012-12-31,1151.851806640625,18607.408203125,6655.5556640625,0,0,0,0,481.4814758300781,0,0,2562.962890625,91711.109375,39748.1484375,333.3333435058594,134329.625,11951.8515625,11111.111328125,0,0,365,0,2012,2004,NA,1,0,1,1952,1861,female,Domestic,2829,28,2,1,Central,2004-12-07,NA,TRUE,11.808051946420616,0.134329625,-2.0074586115436586,0.03673017508041543,8,0,0,0,0.03673017508041543,11.94726410005089,0,28,64,0,female,Central,0,18607.408203125,0,0,0,0.00358432829563901,0,0.6827318201401962,0.00248145815568129,0.29590009231024056,0,0.35768311155471616,0,0.13773884372540213,1,0.6423168359628268,0.5971337440890321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.2847409330918493e-5,6.1576345783971915e-6,0.412570917761297,60,0,0,0,0,0.402777761220932,0,no_fast_growth
509430208,2012-01-01,2012-12-31,277.77777099609375,10281.4814453125,6074.07421875,0,0,0,403.7037048339844,592.59259033203125,3.703703641891479,0,2285.185302734375,3185.185302734375,8566.6669921875,529.629638671875,12837.037109375,4818.5185546875,370.370361328125,400,0,365,0,2012,2003,NA,1,0,0,1956,3595,male,Domestic,3320,33,2,3,East,2003-03-01,NA,TRUE,9.460089795894412,0.012837037109375,-4.355420762069862,0.04695973930472696,9,0,0,0,0.04695973930472696,4.996357757608871,0,33,81,0,male,East,0,10688.888853788376,0,0,0,0.04616272316446415,0,0.24812464711254956,0.04125793469001362,0.6673398946499257,3.465003418553469e-4,0.5682605836618102,0.03776853799830681,0.213790725490092,0.9618849616598378,0.45079695566108463,0.03465003391787142,0.03742203754492509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.00213099700995895,0.00170221717488542,0.20321789523330192,56,0,0,0,0,0.0833333358168602,0,no_fast_growth
536534944,2012-01-01,2012-12-31,17640.740234375,154562.96875,145170.375,0,0,0,65155.5546875,21025.92578125,7311.111328125,26314.814453125,10100,222474.078125,110625.9296875,19818.517578125,378670.375,73540.7421875,744.4444580078125,57844.4453125,0,365,0,2012,2000,NA,2,0,0.5,1969.5,5622,mix,Domestic,2660,26,2,2,East,2000-09-17,NA,TRUE,12.844421382680974,0.378670375,-0.9710891752832996,0.2196871288086805,12,0,0,0,0.2196871288086805,0.12853354365605085,0,26,144,0,mix,East,0,227029.634765625,0,0,0,0.05552566868018128,0.06949266747662793,0.5875138189117646,0.0523371219048361,0.29214308007987155,0.03220333475703582,0.6394335926667338,0.28699140865360423,0.04448758423289883,0.68080525658936,0.3239257388729013,0.00327906292399379,0.2547880824995202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.00308309988238126,0.00273917432928167,0.10492788430435504,42.5,0,0,0,0,0.5277777910232544,0,no_fast_growth
548767552,2012-01-01,2012-12-31,196.2962951660156,18466.666015625,14170.3701171875,0,0,0,500,-4755.5556640625,0,8696.2958984375,7111.111328125,60733.33203125,33107.40625,-4937.037109375,89966.6640625,4744.4443359375,537.03704833984375,500,0,365,0,2012,1994,NA,1,0,0,1961,3168,male,Domestic,2892,28,2,2,Central,1994-10-05,NA,TRUE,11.40719448139208,0.089966664062500007,-2.408316076572194,-0.04065898683443336,18,0,0,0,-0.04065898683443336,14.887456508524432,0,28,324,0,male,Central,0,18966.666015625,0,0,0,-0.05285908634734758,0.09666131326594668,0.6750648438966065,-0.05487629402314208,0.3679963750462085,0,0.7471197154794498,0.02636203956921544,0.3749267964262548,0.9736379604307844,0.2501464586358489,0.02831478383693925,0.02636203956921544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.00279408300947634,0.00301140764571433,0.06257325076805646,51,0,0,0,0,0.0833333358168602,0,no_fast_growth
573258496,2012-01-01,2012-12-31,766.66668701171875,177881.484375,96266.6640625,0,0,0,359.2592468261719,88277.78125,0,0,77766.6640625,693370.375,5337.037109375,33922.22265625,802992.5625,81974.0703125,9259.2587890625,359.2592468261719,0,365,0,2012,2009,NA,3,0,0,1956.6666259765625,2507.333251953125,male,Domestic,2670,26,2,3,Central,2009-02-19,NA,TRUE,13.596100730744038,0.8029925625,-0.21940982722023697,0.32789404868531624,3,0,0,0,0.32789404868531624,-35.027105136690565,0,26,9,0,male,Central,0,178240.74362182617,0,0,0,0.10993598866614658,0,0.863482935435034,0.04224475323985333,0.00664643405009744,0,0.5400934831530395,0.00201558431325002,0.4363012770385301,0.99798441568675,0.4599064649686639,0.05194804847037607,0.00201558431325002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.01208592160400311,0.00178461917629609,0.21151395651997287,55.3333740234375,0,0,0,0,0.0833333358168602,0,no_fast_growth
583078208,2012-01-01,2012-12-31,3122.22216796875,168200,16311.111328125,0,0,0,13792.5927734375,123033.34375,0,9270.3701171875,154592.59375,159411.109375,64733.33203125,118362.9609375,342770.375,165681.484375,11111.111328125,13792.5927734375,0,365,0,2012,2000,NA,1,0,0,1975,5904,male,Domestic,2740,27,2,1,Central,2000-10-18,NA,TRUE,12.74481604131784,0.342770375,-1.0706945166464343,0.2797752160125009,12,0,0,0,0.2797752160125009,10.978391978259204,0,27,144,0,male,Central,0,181992.5927734375,0,0,0,0.35893809011353445,0.02704542397279082,0.4650667648130326,0.34531269202450765,0.1888533454247614,0,0.08962513847160085,0.07578656121794963,0.849444427347943,0.9242134387820504,0.9103748776262384,0.06105254702292866,0.07578656121794963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.12883655253435178,0.11924085527321247,0.8287824178129884,37,0,0,0,1,1.4513888359069824,0,no_fast_growth
583463552,2012-01-01,2012-12-31,314.8148193359375,50440.7421875,6251.85205078125,0,0,0,2703.70361328125,2055.5556640625,0,39092.59375,1092.5926513671875,28670.37109375,7314.81494140625,1951.851806640625,37637.03515625,23333.333984375,11111.111328125,2703.70361328125,0,365,0,2012,1992,NA,1,0,0,1953,3140,male,Domestic,3312,33,2,2,East,1992-11-09,NA,TRUE,10.53574382216573,0.03763703515625,-3.2797667357985443,-0.5222344691089371,20,0,0,0,-0.5222344691089371,-13.17332946443327,0,33,400,0,male,East,0,53144.44580078125,0,0,0,0.05461523883400669,1,0.7617595534484868,0.05185987149459355,0.19435151868468983,0,0.11763886059169976,0.05087462240958215,0.02055892454806868,0.9491253775904178,0.43905498745518934,0.2090738018000305,0.05087462240958215,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.00298282431289559,0.00268944627143575,0.19276928200927643,59,0,0,0,0,0.738821249653267,1,no_fast_growth
594220672,2012-01-01,2012-12-31,51640.7421875,643059.25,850529.625,0,0,0,494851.84375,1770.370361328125,267088.875,302037.03125,2792.592529296875,642666.6875,155577.78125,837.0370483398436,855929.625,78029.6328125,74074.0703125,227762.96875,0,365,0,2012,1991,NA,1,0,0,1952,3512,male,Domestic,2651,26,2,1,Central,1991-12-11,NA,TRUE,13.659943437959091,0.855929625,-0.1555671200051801,0.09609977216954133,21,0,0,0,0.09609977216954133,1.7739605015341775,0,26,441,0,male,Central,0,1404999.96875,0,0,0,0.00206835972213033,0.3528760103962986,0.7508405699826081,9.77927418203154e-4,0.18176468801392404,0.19009884764454732,0.6053591771654622,0.352207725805332,0.00198761038534498,0.4576934265501207,0.05553710643988226,0.05272175940217436,0.16210887816078465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.278111940131092e-6,9.563420352734864e-7,0.00308437019171481,60,0,0,0,0,0.9242424368858336,0,no_fast_growth
606851136,2012-01-01,2012-12-31,295485.1875,1804781.5,2113674,0,0,0,3347070.25,-88462.9609375,933344.4375,839666.6875,128048.1484375,2029674.125,821833.3125,-93100,3115037,1044029.625,1111111.125,2413726,0,365,0,2012,1999,NA,5,0.800000011920929,0,1971,2748.800048828125,male,mix,2899,28,2,2,Central,1999-03-10,NA,TRUE,14.95175158814278,3.115037,1.1362410301785042,0.2321068911646622,13,0,0,0,0.2321068911646622,5.82582927734816,0,28,169,1,male,Central,0,6085196.1875,0,0,0,-0.02839868705813125,0.2695527171908391,0.6515730391003381,-0.02988728544797381,0.2638277851916366,0.1533795146025438,0.3473468948037922,0.5500348956497797,0.02104256699242205,0.29658558974767646,0.17156876998388476,0.1825924901620109,0.3966554118597183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8.064854266256714e-4,8.932498314486673e-4,0.02943584283378315,41,0,0,0,0,3.159722328186035,0,no_fast_growth
653368384,2012-01-01,2012-12-31,19966.666015625,150007.40625,128948.1484375,0,0,0,61388.890625,58107.40625,0,37922.22265625,85670.3671875,404077.78125,88577.78125,0,573640.75,82448.1484375,13555.5556640625,61388.890625,0,365,0,2012,2006,NA,1,0,0,1966,3507,male,Domestic,3312,33,2,3,Central,2006-04-27,NA,TRUE,13.2597586082825,0.57364075,-0.5557519496817738,0.11670702768285056,6,0,0,0,0.11670702768285056,7.97532567166801,0,33,36,0,male,Central,0,211396.296875,0,0,0,0.10129581318970104,0.06610796505696291,0.7044091293200492,0,0.1544133349138812,0,0.6099830051126576,0.29039719017074195,0.4052595454789704,0.709602809829258,0.3900169948873424,0.06412390313572043,0.29039719017074195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.01026084176976281,0,0.1521132563009533,46,0,0,0,0,0.6736111044883728,0,no_fast_growth
661612992,2012-01-01,2012-12-31,12100,129385.1875,26459.259765625,25.925926208496097,3455.5556640625,3429.629638671875,308666.65625,1362.9630126953125,2781.4814453125,22837.037109375,53418.51953125,60751.8515625,327270.375,533.33331298828125,166288.890625,256414.8125,18518.517578125,305885.1875,0,365,0,2012,1994,NA,2,0,0,1961,7116,male,Domestic,2712,27,2,2,West,1994-08-14,NA,TRUE,12.021481859732509,0.166288890625,-1.794028698231767,-0.17556872474998908,18,0,0,0,-0.17556872474998908,3.792400677875096,0,27,324,0,male,West,0,440833.3251953125,1.5590894924521418e-4,0.02078043608971547,0.02062452654402555,0.00819635639863005,0.13733351051619597,0.36533920777367024,0.0032072696557403,1,0.00630959885820827,0.0600210062474341,0.7001890252132013,0.1211762280167516,0.2935013759285905,0.5816593207566481,0.04200798015876027,0.693879455153434,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.253710951652148e-4,6.718025821336389e-5,1.0286578644632545e-5,0.3383275654230852,51,0,0,0,0,5.673611164093018,0,no_fast_growth
663441792,2012-01-01,2012-12-31,2081.4814453125,822.22222900390625,300,0,0,0,0,-7933.33349609375,0,0,696.29632568359375,170.37037658691406,5655.5556640625,-7974.07421875,7240.74072265625,-10640.7412109375,3703.70361328125,0,0,365,0,2012,2007,NA,1,0,0,1971,2501,male,Domestic,2920,29,1,3,East,2007-12-18,NA,TRUE,8.887478789905627,0.00724074072265625,-4.928031768058648,0.24055769461480736,5,0,0,0,0.24055769461480736,35.43526495452802,0,29,25,0,male,East,0,822.22222900390625,0,0,0,-1,0,0.02352941268202378,-1,0.7810741857343805,0,0.3648648618554616,0,0.8468468756033666,1,-1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,41,0,0,0,0,0.0833333358168602,0,no_fast_growth
663923648,2012-01-01,2012-12-31,12977.77734375,114181.4765625,54759.2578125,0,0,0,29622.22265625,26029.62890625,403.7037048339844,26140.740234375,7855.5556640625,292940.75,39955.5546875,103.70369720458984,375622.21875,83840.7421875,11111.111328125,29218.517578125,0,365,0,2012,2003,NA,1,0,0,1974,4727,male,Domestic,2825,28,2,2,Central,2003-11-02,NA,TRUE,12.836339179918074,0.37562221875,-0.9791713780462002,0.4091398280388786,9,0,0,0,0.4091398280388786,1.7859986623053548,0,28,81,0,male,Central,0,144207.40292358398,0,0,0,0.06929736210193237,0.06959316816072932,0.7798813152609866,2.7608509834614207e-4,0.1063716486752689,0.00279946588489571,0.37972570549319945,0.20541402213551355,0.05447401107573643,0.7917865119795907,0.5813900013990787,0.07704952105692395,0.20261454672759063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.00480212439428633,7.622298152879894e-8,0.3380143337268207,38,0,0,0,1,0.3819444477558136,0,no_fast_growth
683321792,2012-01-01,2012-12-31,33500,229318.515625,39162.96484375,0,0,0,75637.0390625,18011.111328125,0,58425.92578125,74144.4453125,368166.65625,64581.48046875,16211.111328125,492492.59375,265792.59375,27666.666015625,75637.0390625,0,365,0,2012,1997,NA,2,0,0.5,1967,6899,mix,Domestic,2815,28,2,2,West,1997-04-01,NA,TRUE,13.107234701410142,0.49249259375,-0.7082758565541324,0.13905902535169257,15,0,0,0,0.13905902535169257,9.79528049523124,0,28,225,0,mix,West,0,304955.5546875,0,0,0,0.03657133438491429,0.11863310539631848,0.7475577519788844,0.03291645708758437,0.13113188155177208,0,0.1284218773581017,0.2480264349997109,0.2431319717670949,0.7519735650002891,0.8715781354511419,0.0907236008341482,0.2480264349997109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.00133746249869321,0.00108349314719878,0.7596484461964891,45,0,0,0,0,1.0277777910232544,0,no_fast_growth
685297408,2012-01-01,2012-12-31,4522.22216796875,11959.2587890625,1148.148193359375,0,0,0,3107.407470703125,8148.14794921875,0,0,10977.77734375,12711.111328125,9044.4443359375,7088.888671875,34603.703125,13918.5185546875,74.0740737915039,3107.407470703125,0,365,0,2012,2004,NA,1,0,0,1958,2642,male,Domestic,3312,33,2,3,West,2004-03-03,NA,TRUE,10.451715982052969,0.034603703125,-3.3637945759113066,0.3048466074549965,8,0,0,0,0.3048466074549965,-9.714022783637333,0,33,64,0,male,West,0,15066.666259765623,0,0,0,0.2354704038404488,0,0.3673338452306179,0.20485925007123065,0.261372151508351,0,0.07620452816595644,0.20624386424495364,0.728613560191833,0.7937561357550463,0.923795504242092,0.00491642095964606,0.20624386424495364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.05544631108478404,0.04196731233974701,0.8533981336579011,54,0,0,0,0,0.1041666716337204,0,no_fast_growth
685983232,2012-01-01,2012-12-31,113425.9296875,3136081.5,1285011.125,4162.962890625,32518.517578125,28355.5546875,2154877.75,482866.65625,167796.296875,0,1312507.375,1352533.375,400544.4375,330188.875,2305648.25,3417174,29629.62890625,1820414.875,0,365,0,2012,1995,NA,2,0,0,1962,1971,male,Domestic,3320,33,2,3,East,1995-03-30,NA,TRUE,14.650872431315848,2.30564825,0.835361873351573,-0.10392315173588051,17,0,0,0,-0.10392315173588051,21.95856573814776,0,33,289,0,male,East,0,5458755.546875,0.00180554986677824,0.01410385022005199,0.01229830035327374,0.20942772005660448,0,0.5866173970812764,0.1432086941275626,0.1737231329627145,0.0307389285770562,0.23540367652763575,0.3947562281358456,0.24044076781408125,0.5745048432870982,0.6259987227228458,0.00542790909976033,0.333485326347347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5124819157933322e-4,0.04385996992810749,0.02050873007372178,0.39187440085063446,50,0,0,0,0,2.85606050491333,0,no_fast_growth
693845888,2012-01-01,2012-12-31,9229.6298828125,199633.328125,66774.0703125,7596.29638671875,0,-7596.29638671875,90125.9296875,13122.22265625,0,0,21411.111328125,91807.40625,55059.2578125,2366.666748046875,194029.625,223159.265625,370.370361328125,90125.9296875,0,365,0,2012,2004,NA,1,0,1,1966,1486,female,Domestic,2899,28,2,1,Central,2004-06-30,NA,TRUE,12.17576613257263,0.194029625,-1.6397444253916444,0.5596157980015404,8,0,0,0,0.5596157980015404,-54.64628384934578,0,28,64,0,female,Central,0,289759.2578125,0.03915018846590436,0,-0.03915018846590436,0.06762999545172547,0,0.4731617981017074,0.0121974505081215,0.2837672742628864,0,0.23044671917163992,0.3110372740732912,0.07389276011322438,0.6889627259267088,0.7701540489498488,0.00127820026916202,0.3110372740732912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00153273725691583,0.0045738162848004,1.4877779889807357e-4,0.5931372591138462,46,0,0,0,0,0.4444444477558136,0,no_fast_growth
735258304,2012-01-01,2012-12-31,0,133.3333282470703,2748.148193359375,0,0,0,0,-2244.4443359375,0,0,133.3333282470703,27922.22265625,2888.888916015625,-2270.370361328125,28566.666015625,-2614.814697265625,111.1111068725586,0,0,365,0,2012,1992,NA,3,0,0.3333333432674408,1962,4981.66650390625,mix,Domestic,3011,30,1,1,Central,1992-03-03,NA,TRUE,10.259995793127503,0.028566666015625,-3.5555147648367695,0.7324145701609703,20,0,0,0,0.7324145701609703,6.254552729741558,0,30,400,0,mix,Central,0,133.3333282470703,0,0,0,-0.07856864832283421,0,0.977440722028167,-0.07947621049254783,0.10112796902639952,0,1,0,1,1,-1,0.8333333333333334,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.00617303249927719,0.00631646803425577,1,50,0,0,0,0,0.0833333358168602,0,no_fast_growth
753544768,2012-01-01,2012-12-31,3785.185302734375,25496.296875,15340.7412109375,0,0,0,3944.4443359375,2322.22216796875,0,0,10566.6669921875,80811.109375,43859.2578125,2062.962890625,134455.5625,12274.07421875,11851.8515625,3944.4443359375,0,365,0,2012,1995,NA,3,0,0,1949.5,4011.333251953125,male,Domestic,3312,33,2,1,Central,1995-12-06,NA,TRUE,11.808989033098548,0.1344555625,-2.006521524865727,0.01052273179975804,17,0,0,0,0.01052273179975804,33.01513935134586,0,33,289,0,male,Central,0,29440.7412109375,0,0,0,0.01727129859702718,0,0.6010246647475072,0.01534308326310412,0.3261989091191374,0,0.5210718405839007,0.13397911104466703,0.35891307615114965,0.866020888955333,0.41690778539876133,0.4025663442908472,0.13397911104466703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.98297755227673e-4,2.354102040185458e-4,0.17381210152609963,62.5,0,0,0,0,0.5902777910232544,0,no_fast_growth
756944704,2012-01-01,2012-12-31,3837.037109375,51892.59375,17074.07421875,0,0,0,24670.37109375,21270.37109375,0,1625.9259033203125,30585.185546875,101785.1875,13037.037109375,18874.07421875,143422.21875,50266.66796875,74.0740737915039,24670.37109375,0,365,0,2012,1997,NA,1,0,0,NA,3986,male,Domestic,2829,28,2,3,West,1997-07-23,NA,TRUE,11.873548137613932,0.14342221875,-1.9419624203503425,0.02135011949984666,15,0,0,0,0.02135011949984666,61.912090104278896,1,28,225,0,male,West,0,76562.96484375,0,0,0,0.14830596876224938,0.01133663889382768,0.709689115027723,0.13159797961046393,0.0908997031492026,0,0.22300696235568773,0.3222232987462984,0.39947754909039074,0.6777767012537016,0.6565402485566542,9.674922326045572e-4,0.3222232987462984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.02199466037050929,0.01731802823755608,0.4310450979748332,48.601245497271506,0,0,1,0,0.0833333358168602,0,fast_growth
780410880,2012-01-01,2012-12-31,0,24759.259765625,3551.851806640625,0,0,0,0,937.0370483398436,0,5196.29638671875,10270.3701171875,41874.07421875,12396.2958984375,844.4444580078125,53685.18359375,25140.740234375,3037.037109375,0,0,365,0,2012,1995,NA,2,0,0.5,1962.5,4172,mix,Domestic,2891,28,2,3,Central,1995-11-23,NA,TRUE,10.890892331695674,0.05368518359375,-2.924618226268599,0.11494985612876853,17,0,0,0,0.11494985612876853,-29.0774338471242,0,28,289,0,mix,Central,0,24759.259765625,0,0,0,0.01745429531229046,0.09679200179402384,0.7799931268862226,0.01572956263683379,0.230907208816562,0,0.14345549262227572,0,0.4148092557858522,1,1,0.12266267804950814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3.046524248486449e-4,2.474191407460777e-4,1,49.5,0,0,0,0,0.1666666716337204,0,no_fast_growth
781535168,2012-01-01,2012-12-31,55929.62890625,2761085.25,944255.5625,766.66668701171875,0,-766.66668701171875,240659.265625,314451.84375,38574.07421875,1438292.625,180100,3671974,750037.0625,280007.40625,4540337,2009629.625,35711.109375,202085.1875,0,365,0,2012,2005,NA,2,1,0,NA,2590,male,Foreign,2825,28,2,2,East,2005-01-03,NA,TRUE,15.32851179633758,4.540337,1.5130012383733051,0.1304843780341174,7,0,0,0,0.1304843780341174,-32.28943358851496,0,28,49,1,male,East,0,3040318.58984375,1.6885678023717597e-4,0,-1.6885678023717597e-4,0.06925737973855245,0.31678102858884705,0.8087448134356546,0.06167106235726555,0.16519413922358628,0.0126875105614285,0.31057783406459644,0.07915593662747301,0.05923721303472207,0.9081565528110984,0.6609931050361667,0.01174584449613068,0.0664684247812285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8512612232065932e-8,0.00479658464825005,0.00380331993227373,0.436911884905353,48.601245497271506,0,0,1,0,0.9097222089767456,0,no_fast_growth
793607680,2012-01-01,2012-12-31,55.55555725097656,19885.185546875,19740.740234375,0,0,0,3.703703641891479,20207.408203125,0,2351.851806640625,5577.77783203125,496.2962951660156,0,0,20955.5546875,148.1481475830078,148.1481475830078,3.703703641891479,0,365,0,2012,2003,NA,3,0,0,1971.3333740234375,4388,male,Domestic,3320,33,2,3,Central,2003-12-04,NA,TRUE,9.950159030421624,0.0209555546875,-3.865351527542648,0.19084128960411384,9,0,0,0,0.19084128960411384,82.57418923835544,1,33,81,0,male,Central,0,19888.88925051689,0,0,0,0.9642984165519956,0.11223047262230218,0.02368328123817484,0,0,0,0.9925511669215996,1.862197327985636e-4,0.28044692500292795,0.9998137802672016,0.00744878940784275,0.00744878940784275,1.862197327985636e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.929871436164686,0,5.54844636423904e-5,40.6666259765625,0,0,0,0,0.738821249653267,1,fast_growth
811376320,2012-01-01,2012-12-31,68718.515625,832707.4375,360225.9375,3788.888916015625,959.25927734375,-2829.629638671875,773059.25,6744.4443359375,196.2962951660156,181070.375,364688.875,1937537,389277.78125,0,2674229.75,1357470.375,7481.4814453125,772862.9375,0,365,0,2012,1990,NA,2,0,0,1957.5,2799,male,Domestic,2822,28,2,2,West,1990-10-01,NA,TRUE,14.7991719529232,2.67422975,0.9836613949589244,0.6934215027688991,22,0,0,0,0.6934215027688991,12.571905896259782,0,28,484,0,male,West,0,1605962.983795166,0.00141681503469012,3.5870488589985586e-4,-0.00105811014879027,0.00252201380077291,0.06770935631091532,0.7245215187662915,0,0.1455663191429233,1.222296510858138e-4,0.2243052555599534,0.4813680376201003,0.2270842346180219,0.5185097327288138,0.8452687818445632,0.00465856406455426,0.4812457978785989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.119597086972974e-6,6.36055361128904e-6,0,0.7144793135609918,54.5,0,0,0,0,2.196969747543335,0,no_fast_growth
832926272,2012-01-01,2012-12-31,11137.037109375,285344.4375,83000,3840.74072265625,0,-3840.74072265625,27766.666015625,13166.6669921875,0,16070.3701171875,55344.4453125,467674.0625,76029.6328125,11777.77734375,579503.6875,229977.78125,11111.111328125,27766.666015625,0,365,0,2012,2006,NA,1,0,0,1964,3211,male,Domestic,2822,28,2,3,Central,2006-05-19,NA,TRUE,13.269927304985874,0.5795036875,-0.5455832529783999,-0.7848130244910392,6,0,0,0,-0.7848130244910392,46.59742055946046,1,28,36,0,male,Central,0,313111.103515625,0.00662763810740419,0,-0.00662763810740419,0.02272059225194749,0.02773126463873881,0.8070251710003139,0.02032390405410492,0.1311978412777572,0,0.2650816245992953,0.08867991490515563,0.17675657199981148,0.9113200850948444,0.7344925768131488,0.03548616195136155,0.08867991490515563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.392558688271621e-5,5.162253122792564e-4,4.130610760004624e-4,0.5394793453936193,48,0,0,0,0,0.3333333432674408,0,fast_growth
836233024,2012-01-01,2012-12-31,40.74074172973633,8888.888671875,5874.07421875,0,0,0,0,659.25927734375,0,7425.92578125,0,11751.8515625,11588.888671875,592.59259033203125,24411.111328125,3014.814697265625,11111.111328125,0,0,365,0,2012,1993,NA,1,0,0,NA,7222,male,Domestic,2825,28,2,1,Central,1993-04-14,NA,TRUE,10.102793689926443,0.024411111328125,-3.7127168680378286,0.06373980494224307,19,0,0,0,0.06373980494224307,8.380444247316321,0,28,361,0,male,Central,0,8888.888671875,0,0,0,0.02700652454868744,0.30420269202141154,0.4814140333283488,0.02427552692569477,0.4747382663616378,0,0.6608333657430021,0,0,1,0.3391666617228189,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.293523681988577e-4,5.893012075201321e-4,0.11503402442420106,48.601245497271506,0,0,1,0,0.21212121844291687,0,no_fast_growth
